timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-01-30 13:32:09,1680,5722.8,91,4311,27.1,on,100,none,off,off,off,,14.4,9.6
2026-01-30 13:32:39,1710,5722.8,91,4307,26.9,on,100,none,off,off,off,,17.3,11.0
2026-01-30 13:33:09,1740,5722.8,91,4285,26.9,on,100,none,off,off,off,,15.5,8.8
2026-01-30 13:33:39,1770,5715.3,91,4313,27.0,on,100,none,off,off,off,,14.6,10.6
2026-01-30 13:34:09,1800,5715.3,91,4287,26.7,on,100,none,off,off,off,,17.9,9.0
2026-01-30 13:34:39,1830,5715.3,91,4305,27.0,on,100,none,off,off,off,,15.7,10.6
2026-01-30 13:35:09,1860,5715.3,91,4285,26.9,on,100,none,off,off,off,,17.8,9.9
2026-01-30 13:35:39,1890,5715.3,90,4293,26.9,on,100,none,off,off,off,,16.3,9.5
2026-01-30 13:36:09,1920,5715.3,90,4288,27.0,on,100,none,off,off,off,,14.3,10.5
2026-01-30 13:36:39,1950,5708.1,90,4308,27.1,on,100,none,off,off,off,,16.6,9.5
2026-01-30 13:37:09,1980,5708.1,90,4291,27.3,on,100,none,off,off,off,,14.5,10.0
2026-01-30 13:37:39,2010,5708.1,90,4282,26.6,on,100,none,off,off,off,,13.4,11.0
2026-01-30 13:38:09,2040,5708.1,90,4303,26.9,on,100,none,off,off,off,,16.7,9.1
2026-01-30 13:38:39,2070,5708.1,90,4287,27.1,on,100,none,off,off,off,,16.5,7.3
2026-01-30 13:39:09,2100,5708.1,90,4294,26.6,on,100,none,off,off,off,,17.1,9.9
2026-01-30 13:39:39,2130,5702.3,90,4311,27.2,on,100,none,off,off,off,,16.1,10.1
2026-01-30 13:40:09,2160,5702.3,90,4295,26.8,on,100,none,off,off,off,,14.7,10.1
2026-01-30 13:40:39,2190,5702.3,90,4284,27.3,on,100,none,off,off,off,,15.3,9.3
2026-01-30 13:41:09,2220,5702.3,90,4293,26.9,on,100,none,off,off,off,,14.0,8.6
2026-01-30 13:41:39,2250,5696.6,90,4303,27.1,on,100,none,off,off,off,,12.8,9.7
2026-01-30 13:42:09,2280,5696.6,90,4299,27.2,on,100,none,off,off,off,,15.2,9.8
2026-01-30 13:42:39,2310,5696.6,90,4303,26.8,on,100,none,off,off,off,,13.8,11.1
2026-01-30 13:43:09,2340,5696.6,90,4294,26.9,on,100,none,off,off,off,,12.7,8.2
2026-01-30 13:43:39,2370,5696.6,90,4308,27.1,on,100,none,off,off,off,,16.3,9.5
2026-01-30 13:44:09,2400,5688.7,90,4286,27.1,on,100,none,off,off,off,,13.7,7.8
2026-01-30 13:44:39,2430,5688.7,90,4283,26.8,on,100,none,off,off,off,,15.1,9.8
2026-01-30 13:45:09,2460,5688.7,90,4307,27.0,on,100,none,off,off,off,,17.1,9.9
2026-01-30 13:45:39,2490,5688.7,90,4293,27.0,on,100,none,off,off,off,,15.4,9.4
2026-01-30 13:46:09,2520,5688.7,90,4282,27.0,on,100,none,off,off,off,,14.7,9.9
2026-01-30 13:46:39,2550,5688.7,90,4290,27.0,on,100,none,off,off,off,,13.5,11.3
2026-01-30 13:47:09,2580,5683.4,90,4290,27.0,on,100,none,off,off,off,,17.7,8.8
2026-01-30 13:47:39,2610,5683.4,90,4279,26.8,on,100,none,off,off,off,,14.6,10.3
2026-01-30 13:48:09,2640,5683.4,90,4304,27.1,on,100,none,off,off,off,,12.4,11.3
2026-01-30 13:48:39,2670,5683.4,90,4308,27.2,on,100,none,off,off,off,,14.4,8.9
2026-01-30 13:49:09,2700,5678.3,89,4295,27.1,on,100,none,off,off,off,,17.1,9.4
2026-01-30 13:49:39,2730,5678.3,89,4295,26.8,on,100,none,off,off,off,,17.4,8.8
2026-01-30 13:50:09,2760,5678.3,89,4280,27.0,on,100,none,off,off,off,,15.6,9.5
2026-01-30 13:50:39,2790,5678.3,89,4280,27.0,on,100,none,off,off,off,,14.8,9.9
2026-01-30 13:51:09,2820,5673.0,89,4301,27.3,on,100,none,off,off,off,,14.6,10.7
2026-01-30 13:51:39,2850,5673.0,89,4286,27.0,on,100,none,off,off,off,,15.7,8.4
2026-01-30 13:52:09,2880,5673.0,89,4302,27.0,on,100,none,off,off,off,,18.3,10.6
2026-01-30 13:52:39,2910,5673.0,89,4280,26.8,on,100,none,off,off,off,,14.1,9.8
2026-01-30 13:53:09,2940,5667.8,89,4294,27.1,on,100,none,off,off,off,,15.4,12.1
2026-01-30 13:53:39,2970,5667.8,89,4285,26.9,on,100,none,off,off,off,,17.9,8.8
2026-01-30 13:54:09,3000,5667.8,89,4304,26.9,on,100,none,off,off,off,,12.7,10.3
2026-01-30 13:54:39,3030,5667.8,89,4284,27.0,on,100,none,off,off,off,,14.4,10.3
2026-01-30 13:55:09,3060,5667.8,89,4282,26.9,on,100,none,off,off,off,,15.0,11.1
2026-01-30 13:55:39,3090,5661.7,89,4279,27.2,on,100,none,off,off,off,,14.0,9.4
2026-01-30 13:56:09,3120,5661.7,89,4279,27.6,on,100,none,off,off,off,,15.3,9.9
2026-01-30 13:56:39,3150,5661.7,89,4281,27.1,on,100,none,off,off,off,,15.1,9.8
2026-01-30 13:57:09,3180,5661.7,89,4296,27.2,on,100,none,off,off,off,,10.6,10.7
2026-01-30 13:57:39,3210,5654.9,89,4287,26.9,on,100,none,off,off,off,,16.4,9.2
2026-01-30 13:58:09,3240,5654.9,89,4298,26.7,on,100,none,off,off,off,,16.3,11.0
2026-01-30 13:58:39,3270,5654.9,89,4286,27.1,on,100,none,off,off,off,,15.6,10.8
2026-01-30 13:59:09,3300,5654.9,89,4283,27.1,on,100,none,off,off,off,,16.6,10.0
2026-01-30 13:59:39,3330,5654.9,89,4284,26.8,on,100,none,off,off,off,,14.8,9.2
2026-01-30 14:00:09,3360,5654.9,89,4298,27.0,on,100,none,off,off,off,,13.8,10.7
2026-01-30 14:00:39,3390,5647.6,89,4284,26.8,on,100,none,off,off,off,,13.6,10.8
2026-01-30 14:01:09,3420,5647.6,88,4279,26.5,on,100,none,off,off,off,,13.1,10.1
2026-01-30 14:01:39,3450,5647.6,88,4301,26.7,on,100,none,off,off,off,,15.3,11.8
2026-01-30 14:02:09,3480,5647.6,88,4289,26.9,on,100,none,off,off,off,,13.5,10.5
2026-01-30 14:02:39,3510,5647.6,88,4296,27.5,on,100,none,off,off,off,,14.2,10.0
2026-01-30 14:03:09,3540,5647.6,88,4272,26.9,on,100,none,off,off,off,,15.2,9.2
2026-01-30 14:03:39,3570,5641.3,88,4284,26.9,on,100,none,off,off,off,,15.2,10.8
2026-01-30 14:04:09,3600,5641.3,88,4277,26.9,on,100,none,off,off,off,,13.8,9.5
