timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-02-01 08:35:11,1320,5544.8,89,4280,27.1,on,128,wifi,on,off,off,,20.2,9.8
2026-02-01 08:36:11,1380,5544.8,89,4258,26.9,on,128,wifi,on,off,off,,16.0,7.8
2026-02-01 08:37:11,1440,5536.0,88,4277,26.7,on,128,wifi,on,off,off,,22.1,9.6
2026-02-01 08:38:11,1500,5536.0,88,4270,26.9,on,128,wifi,on,off,off,,20.3,8.2
2026-02-01 08:39:11,1560,5527.3,88,4254,27.1,on,128,wifi,on,off,off,,22.9,7.7
2026-02-01 08:40:11,1620,5527.3,88,4272,26.8,on,128,wifi,on,off,off,,20.1,6.9
2026-02-01 08:41:11,1680,5518.0,88,4256,27.3,on,128,wifi,on,off,off,,16.7,8.2
2026-02-01 08:42:11,1740,5518.0,88,4273,26.6,on,128,wifi,on,off,off,,21.7,6.9
2026-02-01 08:43:11,1800,5509.2,88,4273,27.1,on,128,wifi,on,off,off,,17.0,6.8
2026-02-01 08:44:11,1860,5509.2,88,4275,27.0,on,128,wifi,on,off,off,,24.0,6.6
2026-02-01 08:45:11,1920,5499.9,88,4260,26.9,on,128,wifi,on,off,off,,21.4,7.3
2026-02-01 08:46:11,1980,5499.9,88,4266,27.2,on,128,wifi,on,off,off,,16.8,9.2
2026-02-01 08:47:11,2040,5491.6,88,4256,27.0,on,128,wifi,on,off,off,,24.9,6.4
2026-02-01 08:48:11,2100,5491.6,88,4264,26.7,on,128,wifi,on,off,off,,20.4,8.3
2026-02-01 08:49:11,2160,5482.1,88,4248,27.4,on,128,wifi,on,off,off,,16.0,8.2
2026-02-01 08:50:11,2220,5482.1,88,4267,27.0,on,128,wifi,on,off,off,,21.5,6.6
2026-02-01 08:51:11,2280,5472.9,88,4258,27.3,on,128,wifi,on,off,off,,17.8,8.6
2026-02-01 08:52:11,2340,5472.9,88,4257,27.0,on,128,wifi,on,off,off,,23.3,7.1
2026-02-01 08:53:11,2400,5463.7,88,4250,26.8,on,128,wifi,on,off,off,,23.4,8.6
2026-02-01 08:54:11,2460,5463.7,88,4243,27.1,on,128,wifi,on,off,off,,25.0,8.2
2026-02-01 08:55:11,2520,5455.4,88,4239,27.0,on,128,wifi,on,off,off,,20.3,8.9
2026-02-01 08:56:11,2580,5455.4,88,4252,26.9,on,128,wifi,on,off,off,,19.8,6.1
2026-02-01 08:57:11,2640,5446.1,88,4234,27.0,on,128,wifi,on,off,off,,22.8,6.5
2026-02-01 08:58:11,2700,5446.1,88,4243,27.0,on,128,wifi,on,off,off,,16.6,7.3
2026-02-01 08:59:11,2760,5437.4,87,4252,26.6,on,128,wifi,on,off,off,,20.7,8.5
2026-02-01 09:00:11,2820,5437.4,87,4238,26.9,on,128,wifi,on,off,off,,20.7,8.3
2026-02-01 09:01:11,2880,5428.9,87,4229,27.2,on,128,wifi,on,off,off,,16.1,8.6
2026-02-01 09:02:11,2940,5428.9,87,4259,27.2,on,128,wifi,on,off,off,,19.4,8.8
2026-02-01 09:03:11,3000,5419.7,87,4253,26.8,on,128,wifi,on,off,off,,23.8,6.6
2026-02-01 09:04:11,3060,5419.7,87,4248,27.2,on,128,wifi,on,off,off,,23.8,9.0
2026-02-01 09:05:11,3120,5410.1,87,4236,26.8,on,128,wifi,on,off,off,,16.2,7.7
2026-02-01 09:06:11,3180,5410.1,87,4226,26.6,on,128,wifi,on,off,off,,16.2,7.7
2026-02-01 09:07:11,3240,5401.2,87,4240,26.9,on,128,wifi,on,off,off,,17.9,9.2
2026-02-01 09:08:11,3300,5401.2,87,4229,27.1,on,128,wifi,on,off,off,,24.0,6.0
2026-02-01 09:09:11,3360,5393.1,87,4246,27.1,on,128,wifi,on,off,off,,16.5,8.3
2026-02-01 09:10:11,3420,5393.1,87,4237,27.1,on,128,wifi,on,off,off,,22.5,8.1
2026-02-01 09:11:11,3480,5384.3,87,4241,27.1,on,128,wifi,on,off,off,,16.3,7.4
2026-02-01 09:12:11,3540,5384.3,87,4249,26.8,on,128,wifi,on,off,off,,21.5,6.8
2026-02-01 09:13:11,3600,5375.1,87,4240,26.9,on,128,wifi,on,off,off,,18.8,8.0
2026-02-01 09:14:11,3660,5375.1,87,4231,27.3,on,128,wifi,on,off,off,,23.1,8.7
2026-02-01 09:15:11,3720,5366.0,87,4239,27.1,on,128,wifi,on,off,off,,17.6,8.1
2026-02-01 09:16:11,3780,5366.0,87,4222,27.4,on,128,wifi,on,off,off,,21.6,6.0
2026-02-01 09:17:11,3840,5356.8,87,4234,27.0,on,128,wifi,on,off,off,,17.6,6.2
2026-02-01 09:18:11,3900,5356.8,87,4237,26.9,on,128,wifi,on,off,off,,22.4,9.3
2026-02-01 09:19:11,3960,5348.6,87,4240,27.0,on,128,wifi,on,off,off,,24.0,8.1
2026-02-01 09:20:11,4020,5348.6,87,4214,27.1,on,128,wifi,on,off,off,,16.5,6.8
2026-02-01 09:21:11,4080,5339.2,87,4236,26.6,on,128,wifi,on,off,off,,23.9,7.6
2026-02-01 09:22:11,4140,5339.2,87,4215,27.1,on,128,wifi,on,off,off,,21.2,7.7
2026-02-01 09:23:11,4200,5330.3,86,4227,26.8,on,128,wifi,on,off,off,,16.5,10.0
2026-02-01 09:24:11,4260,5330.3,86,4209,26.8,on,128,wifi,on,off,off,,19.5,8.2
2026-02-01 09:25:11,4320,5321.0,86,4222,26.9,on,128,wifi,on,off,off,,16.9,6.5
2026-02-01 09:26:11,4380,5321.0,86,4217,26.8,on,128,wifi,on,off,off,,22.3,8.3
2026-02-01 09:27:11,4440,5312.9,86,4215,27.4,on,128,wifi,on,off,off,,22.8,8.8
2026-02-01 09:28:11,4500,5312.9,86,4233,26.8,on,128,wifi,on,off,off,,16.3,8.6
2026-02-01 09:29:11,4560,5303.5,86,4218,26.8,on,128,wifi,on,off,off,,20.3,8.2
2026-02-01 09:30:11,4620,5303.5,86,4228,27.1,on,128,wifi,on,off,off,,23.4,10.2
2026-02-01 09:31:11,4680,5293.9,86,4209,27.3,on,128,wifi,on,off,off,,24.6,8.3
2026-02-01 09:32:11,4740,5293.9,86,4202,27.0,on,128,wifi,on,off,off,,20.4,8.6
2026-02-01 09:33:11,4800,5285.5,86,4217,26.8,on,128,wifi,on,off,off,,24.8,9.1
2026-02-01 09:34:11,4860,5285.5,86,4215,27.2,on,128,wifi,on,off,off,,20.6,7.9
2026-02-01 09:35:11,4920,5276.5,86,4208,27.1,on,128,wifi,on,off,off,,19.2,8.3
2026-02-01 09:36:11,4980,5276.5,86,4207,26.9,on,128,wifi,on,off,off,,23.7,9.3
2026-02-01 09:37:11,5040,5267.2,86,4220,27.1,on,128,wifi,on,off,off,,20.2,7.8
2026-02-01 09:38:11,5100,5267.2,86,4220,27.0,on,128,wifi,on,off,off,,20.0,9.7
2026-02-01 09:39:11,5160,5258.1,86,4221,27.3,on,128,wifi,on,off,off,,20.2,8.9
2026-02-01 09:40:11,5220,5258.1,86,4218,27.0,on,128,wifi,on,off,off,,23.7,9.6
2026-02-01 09:41:11,5280,5249.0,86,4206,27.2,on,128,wifi,on,off,off,,23.6,6.1
2026-02-01 09:42:11,5340,5249.0,86,4193,27.0,on,128,wifi,on,off,off,,19.3,9.1
2026-02-01 09:43:11,5400,5240.2,86,4218,26.5,on,128,wifi,on,off,off,,18.6,7.0
2026-02-01 09:44:11,5460,5240.2,86,4210,27.0,on,128,wifi,on,off,off,,20.2,9.6
2026-02-01 09:45:11,5520,5230.2,85,4195,27.0,on,128,wifi,on,off,off,,21.0,9.1
2026-02-01 09:46:11,5580,5230.2,85,4196,27.0,on,128,wifi,on,off,off,,17.6,6.8
2026-02-01 09:47:11,5640,5221.3,85,4189,27.0,on,128,wifi,on,off,off,,23.2,8.0
2026-02-01 09:48:11,5700,5221.3,85,4189,27.1,on,128,wifi,on,off,off,,20.1,6.5
2026-02-01 09:49:11,5760,5212.5,85,4208,27.0,on,128,wifi,on,off,off,,18.6,6.9
2026-02-01 09:50:11,5820,5212.5,85,4190,26.7,on,128,wifi,on,off,off,,16.3,7.9
2026-02-01 09:51:11,5880,5204.2,85,4209,27.0,on,128,wifi,on,off,off,,17.6,7.2
2026-02-01 09:52:11,5940,5204.2,85,4194,26.8,on,128,wifi,on,off,off,,24.7,8.7
2026-02-01 09:53:11,6000,5195.5,85,4179,26.7,on,128,wifi,on,off,off,,18.3,9.5
2026-02-01 09:54:11,6060,5195.5,85,4181,26.8,on,128,wifi,on,off,off,,16.9,9.6
2026-02-01 09:55:11,6120,5186.8,85,4180,27.3,on,128,wifi,on,off,off,,19.9,10.0
2026-02-01 09:56:11,6180,5186.8,85,4192,27.1,on,128,wifi,on,off,off,,18.3,9.3
2026-02-01 09:57:11,6240,5177.5,85,4181,26.7,on,128,wifi,on,off,off,,15.6,7.5
2026-02-01 09:58:11,6300,5177.5,85,4181,27.1,on,128,wifi,on,off,off,,18.5,7.7
2026-02-01 09:59:11,6360,5168.3,85,4193,27.3,on,128,wifi,on,off,off,,20.7,8.5
2026-02-01 10:00:11,6420,5168.3,85,4183,27.0,on,128,wifi,on,off,off,,20.8,8.7
2026-02-01 10:01:11,6480,5159.8,85,4190,26.6,on,128,wifi,on,off,off,,18.8,8.0
2026-02-01 10:02:11,6540,5159.8,85,4177,27.1,on,128,wifi,on,off,off,,19.7,9.0
2026-02-01 10:03:11,6600,5150.0,85,4186,27.0,on,128,wifi,on,off,off,,24.9,7.5
2026-02-01 10:04:11,6660,5150.0,85,4170,26.9,on,128,wifi,on,off,off,,19.0,7.8
2026-02-01 10:05:11,6720,5141.5,85,4183,26.9,on,128,wifi,on,off,off,,17.8,7.5
2026-02-01 10:06:11,6780,5141.5,85,4186,27.1,on,128,wifi,on,off,off,,17.7,8.6
2026-02-01 10:07:11,6840,5132.1,84,4182,27.1,on,128,wifi,on,off,off,,19.8,9.2
2026-02-01 10:08:11,6900,5132.1,84,4182,27.1,on,128,wifi,on,off,off,,22.8,7.9
2026-02-01 10:09:11,6960,5123.3,84,4176,27.1,on,128,wifi,on,off,off,,17.3,8.0
2026-02-01 10:10:11,7020,5123.3,84,4167,27.2,on,128,wifi,on,off,off,,22.3,7.5
2026-02-01 10:11:11,7080,5114.3,84,4175,27.0,on,128,wifi,on,off,off,,15.5,8.3
2026-02-01 10:12:11,7140,5114.3,84,4167,26.7,on,128,wifi,on,off,off,,19.4,9.6
2026-02-01 10:13:11,7200,5105.4,84,4173,27.1,on,128,wifi,on,off,off,,23.0,6.5
2026-02-01 10:14:11,7260,5105.4,90,4175,26.5,on,128,none,off,off,off,,18.6,7.5
2026-02-01 10:15:11,7320,5095.9,90,4175,26.8,on,128,none,off,off,off,,20.9,6.2
2026-02-01 10:16:11,7380,5095.9,90,4171,26.7,on,128,none,off,off,off,,17.3,8.5
2026-02-01 10:17:11,7440,5087.4,89,4164,27.2,on,128,none,off,off,off,,22.7,7.6
2026-02-01 10:18:11,7500,5087.4,89,4160,27.2,on,128,none,off,off,off,,15.8,8.2
2026-02-01 10:19:11,7560,5078.5,89,4168,26.6,on,128,none,off,off,off,,23.8,8.7
2026-02-01 10:20:11,7620,5078.5,89,4168,27.2,on,128,none,off,off,off,,17.2,6.3
2026-02-01 10:21:11,7680,5069.6,89,4161,27.2,on,128,none,off,off,off,,24.0,6.9
2026-02-01 10:22:11,7740,5069.6,89,4162,27.1,on,128,none,off,off,off,,18.8,6.3
2026-02-01 10:23:11,7800,5060.0,89,4157,26.9,on,128,none,off,off,off,,22.5,7.5
2026-02-01 10:24:11,7860,5060.0,89,4154,27.6,on,128,none,off,off,off,,18.4,9.5
2026-02-01 10:25:11,7920,5051.6,89,4159,26.8,on,128,none,off,off,off,,24.3,6.1
2026-02-01 10:26:11,7980,5051.6,89,4168,27.3,on,128,none,off,off,off,,16.5,9.0
2026-02-01 10:27:11,8040,5042.0,89,4144,26.9,on,128,none,off,off,off,,17.0,7.7
2026-02-01 10:28:11,8100,5042.0,89,4160,26.8,on,128,none,off,off,off,,20.2,5.5
2026-02-01 10:29:11,8160,5033.0,89,4145,27.0,on,128,none,off,off,off,,16.1,8.3
2026-02-01 10:30:11,8220,5033.0,89,4162,27.4,on,128,none,off,off,off,,17.2,7.3
2026-02-01 10:31:11,8280,5024.5,89,4144,27.1,on,128,none,off,off,off,,24.7,6.2
2026-02-01 10:32:11,8340,5024.5,89,4159,27.2,on,128,none,off,off,off,,25.0,9.0
2026-02-01 10:33:11,8400,5015.2,89,4161,27.2,on,128,none,off,off,off,,19.0,6.5
2026-02-01 10:34:11,8460,5015.2,89,4160,26.9,on,128,none,off,off,off,,24.5,7.6
2026-02-01 10:35:11,8520,5006.2,89,4160,26.7,on,128,none,off,off,off,,20.7,9.1
2026-02-01 10:36:11,8580,5006.2,89,4142,27.3,on,128,none,off,off,off,,18.0,8.9
2026-02-01 10:37:11,8640,4997.2,89,4164,27.3,on,128,none,off,off,off,,22.3,8.0
2026-02-01 10:38:11,8700,4997.2,89,4143,27.3,on,128,none,off,off,off,,21.8,7.8
2026-02-01 10:39:11,8760,4988.1,88,4148,27.1,on,128,none,off,off,off,,25.1,8.5
2026-02-01 10:40:11,8820,4988.1,88,4160,26.6,on,128,none,off,off,off,,17.9,8.7
2026-02-01 10:41:11,8880,4978.5,88,4159,27.3,on,128,none,off,off,off,,22.0,8.1
2026-02-01 10:42:11,8940,4978.5,88,4136,26.9,on,128,none,off,off,off,,15.8,8.4
2026-02-01 10:43:11,9000,4969.8,88,4128,26.9,on,128,none,off,off,off,,16.4,7.0
2026-02-01 10:44:11,9060,4969.8,88,4134,26.9,on,128,none,off,off,off,,15.3,6.9
2026-02-01 10:45:11,9120,4960.8,88,4151,26.9,on,128,none,off,off,off,,25.2,9.7
2026-02-01 10:46:11,9180,4960.8,88,4149,27.0,on,128,none,off,off,off,,23.3,8.0
2026-02-01 10:47:11,9240,4952.4,88,4135,27.1,on,128,none,off,off,off,,23.1,8.6
2026-02-01 10:48:11,9300,4952.4,88,4133,26.7,on,128,none,off,off,off,,20.4,9.8
2026-02-01 10:49:11,9360,4942.7,88,4133,26.9,on,128,none,off,off,off,,18.3,7.1
2026-02-01 10:50:11,9420,4942.7,88,4124,26.8,on,128,none,off,off,off,,16.8,8.4
2026-02-01 10:51:11,9480,4933.8,88,4150,27.1,on,128,none,off,off,off,,18.1,8.1
2026-02-01 10:52:11,9540,4933.8,88,4123,26.8,on,128,none,off,off,off,,19.0,10.0
2026-02-01 10:53:11,9600,4924.8,88,4121,26.9,on,128,none,off,off,off,,22.8,6.6
2026-02-01 10:54:11,9660,4924.8,88,4145,27.2,on,128,none,off,off,off,,20.7,7.7
2026-02-01 10:55:11,9720,4915.7,88,4140,27.3,on,128,none,off,off,off,,16.0,7.4
2026-02-01 10:56:11,9780,4915.7,88,4128,27.0,on,128,none,off,off,off,,15.4,8.2
2026-02-01 10:57:11,9840,4906.8,88,4136,27.2,on,128,none,off,off,off,,16.3,7.8
2026-02-01 10:58:11,9900,4906.8,88,4132,27.0,on,128,none,off,off,off,,19.4,6.8
2026-02-01 10:59:11,9960,4898.5,88,4122,26.9,on,128,none,off,off,off,,24.6,9.6
2026-02-01 11:00:11,10020,4898.5,88,4117,26.6,on,128,none,off,off,off,,21.6,9.6
2026-02-01 11:01:11,10080,4889.4,88,4117,27.1,on,128,none,off,off,off,,23.3,8.3
2026-02-01 11:02:11,10140,4889.4,88,4134,27.0,on,128,none,off,off,off,,19.9,8.3
2026-02-01 11:03:11,10200,4880.4,88,4124,26.9,on,128,none,off,off,off,,18.9,6.8
2026-02-01 11:04:11,10260,4880.4,87,4109,27.0,on,128,none,off,off,off,,16.3,9.3
2026-02-01 11:05:11,10320,4871.8,87,4118,27.4,on,128,none,off,off,off,,24.0,8.7
2026-02-01 11:06:11,10380,4871.8,87,4108,26.5,on,128,none,off,off,off,,23.1,7.8
2026-02-01 11:07:11,10440,4862.2,87,4111,27.4,on,128,none,off,off,off,,16.9,7.6
2026-02-01 11:08:11,10500,4862.2,87,4115,27.2,on,128,none,off,off,off,,20.4,7.2
2026-02-01 11:09:11,10560,4854.0,87,4133,27.0,on,128,none,off,off,off,,20.1,9.2
2026-02-01 11:10:11,10620,4854.0,87,4131,27.2,on,128,none,off,off,off,,21.5,9.0
2026-02-01 11:11:11,10680,4844.4,87,4130,27.1,on,128,none,off,off,off,,24.7,7.4
2026-02-01 11:12:11,10740,4844.4,87,4113,27.1,on,128,none,off,off,off,,21.1,5.9
