timestamp,elapsed_sec,charge_mAh,level_pct,voltage_mV,temp_C,screen,brightness,network_type,wifi_state,mobile_state,gps,top_app,cpu_util_pct,gpu_util_pct
2026-02-01 17:50:36,6540,4861.4,78,4130,28.4,on,128,wifi,on,off,on,,18.1,24.9
2026-02-01 17:51:36,6600,4852.4,78,4126,28.2,on,128,wifi,on,off,on,,22.6,23.9
2026-02-01 17:52:36,6660,4852.4,78,4116,28.3,on,128,wifi,on,off,on,,16.0,25.3
2026-02-01 17:53:36,6720,4842.9,78,4102,28.5,on,128,wifi,on,off,on,,23.9,26.1
2026-02-01 17:54:36,6780,4842.9,78,4104,28.3,on,128,wifi,on,off,on,,20.3,26.6
2026-02-01 17:55:36,6840,4833.9,78,4104,28.2,on,128,wifi,on,off,on,,19.6,25.2
2026-02-01 17:56:36,6900,4833.9,78,4098,28.4,on,128,wifi,on,off,on,,21.4,26.5
2026-02-01 17:57:36,6960,4824.2,78,4126,28.4,on,128,wifi,on,off,on,,21.5,25.5
2026-02-01 17:58:36,7020,4824.2,78,4118,28.6,on,128,wifi,on,off,on,,16.6,25.1
2026-02-01 17:59:36,7080,4815.2,77,4122,28.1,on,128,wifi,on,off,on,,22.8,25.5
2026-02-01 18:00:36,7140,4815.2,77,4105,28.4,on,128,wifi,on,off,on,,18.0,24.7
2026-02-01 18:01:36,7200,4805.2,77,4102,28.6,on,128,wifi,on,off,on,,24.3,25.2
2026-02-01 18:02:36,7260,4805.2,86,4115,28.3,on,128,wifi,on,off,off,,23.4,23.8
2026-02-01 18:03:36,7320,4796.7,86,4097,28.3,on,128,wifi,on,off,off,,18.7,25.8
2026-02-01 18:04:36,7380,4796.7,86,4114,28.2,on,128,wifi,on,off,off,,23.3,25.5
2026-02-01 18:05:36,7440,4787.1,86,4093,28.5,on,128,wifi,on,off,off,,18.8,24.7
2026-02-01 18:06:36,7500,4787.1,86,4115,28.3,on,128,wifi,on,off,off,,16.3,24.5
2026-02-01 18:07:36,7560,4777.7,86,4107,28.1,on,128,wifi,on,off,off,,24.9,25.4
2026-02-01 18:08:36,7620,4777.7,86,4087,28.1,on,128,wifi,on,off,off,,21.8,23.9
2026-02-01 18:09:36,7680,4768.5,86,4102,28.2,on,128,wifi,on,off,off,,19.8,25.8
2026-02-01 18:10:36,7740,4768.5,86,4103,27.9,on,128,wifi,on,off,off,,19.2,23.9
2026-02-01 18:11:36,7800,4759.4,86,4101,28.3,on,128,wifi,on,off,off,,18.5,25.2
2026-02-01 18:12:36,7860,4759.4,85,4105,28.3,on,128,wifi,on,off,off,,25.1,25.7
2026-02-01 18:13:36,7920,4749.6,85,4093,28.3,on,128,wifi,on,off,off,,16.6,25.4
2026-02-01 18:14:36,7980,4749.6,85,4080,27.9,on,128,wifi,on,off,off,,18.4,24.1
2026-02-01 18:15:36,8040,4741.1,85,4087,28.3,on,128,wifi,on,off,off,,20.1,23.6
2026-02-01 18:16:36,8100,4741.1,85,4093,28.4,on,128,wifi,on,off,off,,20.0,24.1
2026-02-01 18:17:36,8160,4731.2,85,4105,28.4,on,128,wifi,on,off,off,,20.0,25.5
2026-02-01 18:18:36,8220,4731.2,85,4079,28.1,on,128,wifi,on,off,off,,17.0,26.7
2026-02-01 18:19:36,8280,4721.9,85,4100,28.6,on,128,wifi,on,off,off,,16.7,25.6
2026-02-01 18:20:36,8340,4721.9,85,4101,28.0,on,128,wifi,on,off,off,,17.8,26.2
2026-02-01 18:21:36,8400,4712.4,85,4100,28.2,on,128,wifi,on,off,off,,24.4,25.1
2026-02-01 18:22:36,8460,4712.4,85,4082,28.5,on,128,wifi,on,off,off,,16.4,26.3
2026-02-01 18:23:36,8520,4703.5,85,4085,28.5,on,128,wifi,on,off,off,,22.8,25.5
2026-02-01 18:24:36,8580,4703.5,85,4096,28.3,on,128,wifi,on,off,off,,22.8,24.2
2026-02-01 18:25:36,8640,4694.5,85,4087,28.1,on,128,wifi,on,off,off,,23.4,25.9
2026-02-01 18:26:36,8700,4694.5,84,4068,28.4,on,128,wifi,on,off,off,,24.1,24.7
2026-02-01 18:27:36,8760,4685.3,84,4081,28.8,on,128,wifi,on,off,off,,17.9,24.3
2026-02-01 18:28:36,8820,4685.3,84,4084,28.0,on,128,wifi,on,off,off,,17.5,24.9
2026-02-01 18:29:36,8880,4676.0,84,4084,28.0,on,128,wifi,on,off,off,,19.9,25.6
2026-02-01 18:30:36,8940,4676.0,84,4085,27.9,on,128,wifi,on,off,off,,17.9,23.8
2026-02-01 18:31:36,9000,4666.3,84,4070,28.3,on,128,wifi,on,off,off,,22.6,23.8
2026-02-01 18:32:36,9060,4666.3,84,4070,28.4,on,128,wifi,on,off,off,,21.6,25.6
2026-02-01 18:33:36,9120,4657.3,84,4068,28.2,on,128,wifi,on,off,off,,24.0,23.7
2026-02-01 18:34:36,9180,4657.3,84,4086,28.5,on,128,wifi,on,off,off,,16.1,24.4
2026-02-01 18:35:36,9240,4647.7,84,4073,28.3,on,128,wifi,on,off,off,,24.4,25.4
2026-02-01 18:36:36,9300,4647.7,84,4068,28.4,on,128,wifi,on,off,off,,18.2,26.9
2026-02-01 18:37:36,9360,4638.6,84,4079,28.1,on,128,wifi,on,off,off,,20.2,25.8
2026-02-01 18:38:36,9420,4638.6,84,4067,28.5,on,128,wifi,on,off,off,,19.6,25.8
2026-02-01 18:39:36,9480,4628.5,84,4060,28.5,on,128,wifi,on,off,off,,22.9,22.6
2026-02-01 18:40:36,9540,4628.5,84,4068,28.1,on,128,wifi,on,off,off,,19.5,25.7
2026-02-01 18:41:36,9600,4619.8,84,4068,28.2,on,128,wifi,on,off,off,,24.7,25.5
2026-02-01 18:42:36,9660,4619.8,83,4079,28.2,on,128,wifi,on,off,off,,24.3,25.9
2026-02-01 18:43:36,9720,4610.4,83,4075,28.2,on,128,wifi,on,off,off,,24.0,24.7
2026-02-01 18:44:36,9780,4610.4,83,4049,28.5,on,128,wifi,on,off,off,,16.0,25.0
2026-02-01 18:45:36,9840,4601.0,83,4047,28.6,on,128,wifi,on,off,off,,23.8,24.5
2026-02-01 18:46:36,9900,4601.0,83,4058,28.2,on,128,wifi,on,off,off,,23.1,25.7
2026-02-01 18:47:36,9960,4592.4,83,4050,28.4,on,128,wifi,on,off,off,,16.3,25.1
2026-02-01 18:48:36,10020,4592.4,83,4053,28.4,on,128,wifi,on,off,off,,16.3,27.4
2026-02-01 18:49:36,10080,4582.3,83,4065,28.2,on,128,wifi,on,off,off,,16.3,23.6
2026-02-01 18:50:36,10140,4582.3,83,4047,28.5,on,128,wifi,on,off,off,,15.4,24.2
2026-02-01 18:51:36,10200,4573.0,83,4067,28.7,on,128,wifi,on,off,off,,20.7,24.5
2026-02-01 18:52:36,10260,4573.0,83,4056,28.3,on,128,wifi,on,off,off,,25.0,25.1
2026-02-01 18:53:36,10320,4564.5,83,4056,28.1,on,128,wifi,on,off,off,,19.6,24.3
2026-02-01 18:54:36,10380,4564.5,83,4055,28.6,on,128,wifi,on,off,off,,20.7,25.2
2026-02-01 18:55:36,10440,4554.5,83,4054,28.1,on,128,wifi,on,off,off,,24.9,25.9
2026-02-01 18:56:36,10500,4554.5,82,4037,28.2,on,128,wifi,on,off,off,,17.8,24.7
2026-02-01 18:57:36,10560,4545.7,82,4053,28.0,on,128,wifi,on,off,off,,23.8,24.8
2026-02-01 18:58:36,10620,4545.7,82,4056,28.3,on,128,wifi,on,off,off,,20.7,24.4
2026-02-01 18:59:36,10680,4536.6,82,4061,28.1,on,128,wifi,on,off,off,,20.9,23.8
2026-02-01 19:00:36,10740,4536.6,82,4040,28.3,on,128,wifi,on,off,off,,18.7,24.5
